"id","st_stage","ch_stage","FID","year","burn","nburn","metric","value","strata","stat"
"399_1","early","early-mid",399,2009,1,1,"lad_02_sd",0.989259521934828,"Sub-canopy","sd"
"399_1","early","early-mid",399,2009,1,1,"lad_08_mn",-5.47951411141409,"Canopy","mn"
"399_1","early","early-mid",399,2009,1,1,"lad_08_sd",1.01429659235782,"Canopy","sd"
"4_0","suppressed","suppressed",4,2015,0,0,"lad_01_mn",-2.74077856424386,"Understory","mn"
"4_0","suppressed","suppressed",4,2015,0,0,"lad_01_sd",1.33818947999671,"Understory","sd"
"4_0","suppressed","suppressed",4,2015,0,0,"lad_02_mn",-3.01879122783859,"Sub-canopy","mn"
"4_0","suppressed","suppressed",4,2015,0,0,"lad_02_sd",1.1283022000289,"Sub-canopy","sd"
"4_0","suppressed","suppressed",4,2015,0,0,"lad_08_mn",-4.74092203147903,"Canopy","mn"
"4_0","suppressed","suppressed",4,2015,0,0,"lad_08_sd",1.08361188255598,"Canopy","sd"
"4_1","late","late",NA,NA,NA,NA,"lad_01_mn",NA,"Understory","mn"
"4_1","late","late",NA,NA,NA,NA,"lad_01_sd",NA,"Understory","sd"
"4_1","late","late",NA,NA,NA,NA,"lad_02_mn",NA,"Sub-canopy","mn"
"4_1","late","late",NA,NA,NA,NA,"lad_02_sd",NA,"Sub-canopy","sd"
"4_1","late","late",NA,NA,NA,NA,"lad_08_mn",NA,"Canopy","mn"
"4_1","late","late",NA,NA,NA,NA,"lad_08_sd",NA,"Canopy","sd"
"40_0","suppressed","suppressed",40,2015,0,0,"lad_01_mn",-2.57078153657079,"Understory","mn"
"40_0","suppressed","suppressed",40,2015,0,0,"lad_01_sd",1.11460392038876,"Understory","sd"
"40_0","suppressed","suppressed",40,2015,0,0,"lad_02_mn",-2.80989217333564,"Sub-canopy","mn"
"40_0","suppressed","suppressed",40,2015,0,0,"lad_02_sd",0.75430164672654,"Sub-canopy","sd"
"40_0","suppressed","suppressed",40,2015,0,0,"lad_08_mn",-4.22921147030154,"Canopy","mn"
"40_0","suppressed","suppressed",40,2015,0,0,"lad_08_sd",1.00394553876223,"Canopy","sd"
"40_1","early","early",NA,NA,NA,NA,"lad_01_mn",NA,"Understory","mn"
"40_1","early","early",NA,NA,NA,NA,"lad_01_sd",NA,"Understory","sd"
"40_1","early","early",NA,NA,NA,NA,"lad_02_mn",NA,"Sub-canopy","mn"
"40_1","early","early",NA,NA,NA,NA,"lad_02_sd",NA,"Sub-canopy","sd"
"40_1","early","early",NA,NA,NA,NA,"lad_08_mn",NA,"Canopy","mn"
"40_1","early","early",NA,NA,NA,NA,"lad_08_sd",NA,"Canopy","sd"
"400_0","suppressed","suppressed",400,2015,0,0,"lad_01_mn",-2.19135903697027,"Understory","mn"
"400_0","suppressed","suppressed",400,2015,0,0,"lad_01_sd",1.07967508099182,"Understory","sd"
"400_0","suppressed","suppressed",400,2015,0,0,"lad_02_mn",-2.39443901615681,"Sub-canopy","mn"
"400_0","suppressed","suppressed",400,2015,0,0,"lad_02_sd",0.485262212058882,"Sub-canopy","sd"
"400_0","suppressed","suppressed",400,2015,0,0,"lad_08_mn",-4.04291746416129,"Canopy","mn"
"400_0","suppressed","suppressed",400,2015,0,0,"lad_08_sd",0.66793549611013,"Canopy","sd"
"400_1","early","early-mid",400,2009,1,1,"lad_01_mn",0.0116074040716827,"Understory","mn"
"400_1","early","early-mid",400,2009,1,1,"lad_01_sd",0.487379762578162,"Understory","sd"
"400_1","early","early-mid",400,2009,1,1,"lad_02_mn",-1.76656512470293,"Sub-canopy","mn"
"400_1","early","early-mid",400,2009,1,1,"lad_02_sd",0.696996329190383,"Sub-canopy","sd"
"400_1","early","early-mid",400,2009,1,1,"lad_08_mn",-5.67942157309823,"Canopy","mn"
"400_1","early","early-mid",400,2009,1,1,"lad_08_sd",0.668478831985801,"Canopy","sd"
"401_0","suppressed","suppressed",401,2015,0,0,"lad_01_mn",-2.77293678981234,"Understory","mn"
"401_0","suppressed","suppressed",401,2015,0,0,"lad_01_sd",0.954017738043202,"Understory","sd"
"401_0","suppressed","suppressed",401,2015,0,0,"lad_02_mn",-2.50832753215015,"Sub-canopy","mn"
"401_0","suppressed","suppressed",401,2015,0,0,"lad_02_sd",0.96529160140922,"Sub-canopy","sd"
"401_0","suppressed","suppressed",401,2015,0,0,"lad_08_mn",-4.19819010563133,"Canopy","mn"
"401_0","suppressed","suppressed",401,2015,0,0,"lad_08_sd",0.993987697666439,"Canopy","sd"
"401_1","early","early-mid",401,2009,1,1,"lad_01_mn",-0.121136720490976,"Understory","mn"
"401_1","early","early-mid",401,2009,1,1,"lad_01_sd",0.636119186988757,"Understory","sd"
"401_1","early","early-mid",401,2009,1,1,"lad_02_mn",-2.2448076298796,"Sub-canopy","mn"
"401_1","early","early-mid",401,2009,1,1,"lad_02_sd",0.947813967296282,"Sub-canopy","sd"
"401_1","early","early-mid",401,2009,1,1,"lad_08_mn",-5.85406740729521,"Canopy","mn"
"401_1","early","early-mid",401,2009,1,1,"lad_08_sd",0.77052061557362,"Canopy","sd"
"402_0","suppressed","suppressed",402,2015,0,0,"lad_01_mn",-2.66733441574063,"Understory","mn"
"402_0","suppressed","suppressed",402,2015,0,0,"lad_01_sd",1.13453502577649,"Understory","sd"
"402_0","suppressed","suppressed",402,2015,0,0,"lad_02_mn",-2.13212751212741,"Sub-canopy","mn"
"402_0","suppressed","suppressed",402,2015,0,0,"lad_02_sd",0.731776562463329,"Sub-canopy","sd"
"402_0","suppressed","suppressed",402,2015,0,0,"lad_08_mn",-3.78969620291595,"Canopy","mn"
"402_0","suppressed","suppressed",402,2015,0,0,"lad_08_sd",0.596806551004905,"Canopy","sd"
"402_1","early","early-mid",402,2009,1,1,"lad_01_mn",-0.786687866401463,"Understory","mn"
"402_1","early","early-mid",402,2009,1,1,"lad_01_sd",0.644436869636088,"Understory","sd"
"402_1","early","early-mid",402,2009,1,1,"lad_02_mn",-3.13449920077288,"Sub-canopy","mn"
"402_1","early","early-mid",402,2009,1,1,"lad_02_sd",0.915548501606301,"Sub-canopy","sd"
"402_1","early","early-mid",402,2009,1,1,"lad_08_mn",-6.14475621103088,"Canopy","mn"
"402_1","early","early-mid",402,2009,1,1,"lad_08_sd",0.699574846146343,"Canopy","sd"
"403_0","suppressed","suppressed",403,2015,0,0,"lad_01_mn",-2.61373659535849,"Understory","mn"
"403_0","suppressed","suppressed",403,2015,0,0,"lad_01_sd",1.54008149562177,"Understory","sd"
"403_0","suppressed","suppressed",403,2015,0,0,"lad_02_mn",-2.53364888331199,"Sub-canopy","mn"
"403_0","suppressed","suppressed",403,2015,0,0,"lad_02_sd",0.977106600804515,"Sub-canopy","sd"
"403_0","suppressed","suppressed",403,2015,0,0,"lad_08_mn",-4.42899918593082,"Canopy","mn"
"403_0","suppressed","suppressed",403,2015,0,0,"lad_08_sd",0.957024170159411,"Canopy","sd"
"403_1","early","early-mid",403,2009,1,1,"lad_01_mn",-1.07930374791602,"Understory","mn"
"403_1","early","early-mid",403,2009,1,1,"lad_01_sd",0.721757129235304,"Understory","sd"
"403_1","early","early-mid",403,2009,1,1,"lad_02_mn",-3.68345531420644,"Sub-canopy","mn"
"403_1","early","early-mid",403,2009,1,1,"lad_02_sd",1.24804169241541,"Sub-canopy","sd"
"403_1","early","early-mid",403,2009,1,1,"lad_08_mn",-6.21642859486155,"Canopy","mn"
"403_1","early","early-mid",403,2009,1,1,"lad_08_sd",0.727690627080067,"Canopy","sd"
"404_1","early","early-mid",404,2009,1,1,"lad_01_mn",-1.03427617346752,"Understory","mn"
"404_1","early","early-mid",404,2009,1,1,"lad_01_sd",0.544864055462283,"Understory","sd"
"404_1","early","early-mid",404,2009,1,1,"lad_02_mn",-3.67755720945482,"Sub-canopy","mn"
"404_1","early","early-mid",404,2009,1,1,"lad_02_sd",0.940657246437864,"Sub-canopy","sd"
"404_1","early","early-mid",404,2009,1,1,"lad_08_mn",-6.1471761849368,"Canopy","mn"
"404_1","early","early-mid",404,2009,1,1,"lad_08_sd",0.777598934758013,"Canopy","sd"
"405_0","suppressed","suppressed",405,2015,0,0,"lad_01_mn",-3.4673834019428,"Understory","mn"
"405_0","suppressed","suppressed",405,2015,0,0,"lad_01_sd",1.017557156954,"Understory","sd"
"405_0","suppressed","suppressed",405,2015,0,0,"lad_02_mn",-2.89203572317762,"Sub-canopy","mn"
"405_0","suppressed","suppressed",405,2015,0,0,"lad_02_sd",0.888412625307621,"Sub-canopy","sd"
"405_0","suppressed","suppressed",405,2015,0,0,"lad_08_mn",-3.68966982973511,"Canopy","mn"
"405_0","suppressed","suppressed",405,2015,0,0,"lad_08_sd",0.718143527921684,"Canopy","sd"
"405_1","early","early-mid",405,2009,1,1,"lad_01_mn",-0.471225895062219,"Understory","mn"
"405_1","early","early-mid",405,2009,1,1,"lad_01_sd",0.634632442252798,"Understory","sd"
"405_1","early","early-mid",405,2009,1,1,"lad_02_mn",-2.87873586289945,"Sub-canopy","mn"
"405_1","early","early-mid",405,2009,1,1,"lad_02_sd",0.759778486207236,"Sub-canopy","sd"
"405_1","early","early-mid",405,2009,1,1,"lad_08_mn",-5.37306487902043,"Canopy","mn"
"405_1","early","early-mid",405,2009,1,1,"lad_08_sd",0.993776824777412,"Canopy","sd"
"406_1","late","late",406,2009,1,1,"lad_01_mn",-1.76955827651965,"Understory","mn"
"406_1","late","late",406,2009,1,1,"lad_01_sd",1.24695407189733,"Understory","sd"
"406_1","late","late",406,2009,1,1,"lad_02_mn",-2.37949516589881,"Sub-canopy","mn"
"406_1","late","late",406,2009,1,1,"lad_02_sd",0.720302625050814,"Sub-canopy","sd"
"406_1","late","late",406,2009,1,1,"lad_08_mn",-3.83325281178886,"Canopy","mn"
"406_1","late","late",406,2009,1,1,"lad_08_sd",0.764620319351774,"Canopy","sd"
"407_0","suppressed","suppressed",407,2015,0,0,"lad_01_mn",-3.07220763196456,"Understory","mn"
"407_0","suppressed","suppressed",407,2015,0,0,"lad_01_sd",1.67582856591509,"Understory","sd"
"407_0","suppressed","suppressed",407,2015,0,0,"lad_02_mn",-3.37237183458569,"Sub-canopy","mn"
"407_0","suppressed","suppressed",407,2015,0,0,"lad_02_sd",1.12964455649839,"Sub-canopy","sd"
"407_0","suppressed","suppressed",407,2015,0,0,"lad_08_mn",-3.94881920773621,"Canopy","mn"
"407_0","suppressed","suppressed",407,2015,0,0,"lad_08_sd",0.920895732826573,"Canopy","sd"
"407_1","late","late",407,2009,1,1,"lad_01_mn",-2.57276825906942,"Understory","mn"
"407_1","late","late",407,2009,1,1,"lad_01_sd",1.82267125678508,"Understory","sd"
"407_1","late","late",407,2009,1,1,"lad_02_mn",-3.05176188073486,"Sub-canopy","mn"
"407_1","late","late",407,2009,1,1,"lad_02_sd",0.830201005095197,"Sub-canopy","sd"
"407_1","late","late",407,2009,1,1,"lad_08_mn",-3.90634902643259,"Canopy","mn"
"407_1","late","late",407,2009,1,1,"lad_08_sd",0.967104270074402,"Canopy","sd"
"408_0","suppressed","suppressed",408,2015,0,0,"lad_01_mn",-2.98865952488328,"Understory","mn"
"408_0","suppressed","suppressed",408,2015,0,0,"lad_01_sd",1.12312657597362,"Understory","sd"
"408_0","suppressed","suppressed",408,2015,0,0,"lad_02_mn",-2.66666567888825,"Sub-canopy","mn"
"408_0","suppressed","suppressed",408,2015,0,0,"lad_02_sd",0.553373648213213,"Sub-canopy","sd"
"408_0","suppressed","suppressed",408,2015,0,0,"lad_08_mn",-3.65259079163542,"Canopy","mn"
"408_0","suppressed","suppressed",408,2015,0,0,"lad_08_sd",0.470559128953348,"Canopy","sd"
"408_1","early","early-mid",408,2009,1,1,"lad_01_mn",-0.238436018602769,"Understory","mn"
"408_1","early","early-mid",408,2009,1,1,"lad_01_sd",0.751734231497731,"Understory","sd"
"408_1","early","early-mid",408,2009,1,1,"lad_02_mn",-3.2854205775805,"Sub-canopy","mn"
"408_1","early","early-mid",408,2009,1,1,"lad_02_sd",0.878953902571899,"Sub-canopy","sd"
"408_1","early","early-mid",408,2009,1,1,"lad_08_mn",-5.1624775228541,"Canopy","mn"
"408_1","early","early-mid",408,2009,1,1,"lad_08_sd",1.25884101085141,"Canopy","sd"
"409_0","suppressed","suppressed",409,2015,0,0,"lad_01_mn",-2.22204931156672,"Understory","mn"
"409_0","suppressed","suppressed",409,2015,0,0,"lad_01_sd",0.890423619610903,"Understory","sd"
"409_0","suppressed","suppressed",409,2015,0,0,"lad_02_mn",-2.26965885040662,"Sub-canopy","mn"
"409_0","suppressed","suppressed",409,2015,0,0,"lad_02_sd",0.514202294580345,"Sub-canopy","sd"
"409_0","suppressed","suppressed",409,2015,0,0,"lad_08_mn",-4.2018455893944,"Canopy","mn"
"409_0","suppressed","suppressed",409,2015,0,0,"lad_08_sd",0.653065447793702,"Canopy","sd"
"409_1","late","late-early",409,2009,1,1,"lad_01_mn",-0.740327225559271,"Understory","mn"
"409_1","late","late-early",409,2009,1,1,"lad_01_sd",0.895198650849016,"Understory","sd"
"409_1","late","late-early",409,2009,1,1,"lad_02_mn",-2.70698503327535,"Sub-canopy","mn"
"409_1","late","late-early",409,2009,1,1,"lad_02_sd",0.835233880065459,"Sub-canopy","sd"
"409_1","late","late-early",409,2009,1,1,"lad_08_mn",-4.72284158407282,"Canopy","mn"
"409_1","late","late-early",409,2009,1,1,"lad_08_sd",1.18480780267746,"Canopy","sd"
"41_0","suppressed","suppressed",41,2015,0,0,"lad_01_mn",-2.64901232930402,"Understory","mn"
"41_0","suppressed","suppressed",41,2015,0,0,"lad_01_sd",1.21214972765435,"Understory","sd"
"41_0","suppressed","suppressed",41,2015,0,0,"lad_02_mn",-2.77821335383209,"Sub-canopy","mn"
"41_0","suppressed","suppressed",41,2015,0,0,"lad_02_sd",0.964372143178172,"Sub-canopy","sd"
"41_0","suppressed","suppressed",41,2015,0,0,"lad_08_mn",-4.1796989707096,"Canopy","mn"
"41_0","suppressed","suppressed",41,2015,0,0,"lad_08_sd",0.865817900884001,"Canopy","sd"
"41_1","late","late",NA,NA,NA,NA,"lad_01_mn",NA,"Understory","mn"
"41_1","late","late",NA,NA,NA,NA,"lad_01_sd",NA,"Understory","sd"
"41_1","late","late",NA,NA,NA,NA,"lad_02_mn",NA,"Sub-canopy","mn"
"41_1","late","late",NA,NA,NA,NA,"lad_02_sd",NA,"Sub-canopy","sd"
"41_1","late","late",NA,NA,NA,NA,"lad_08_mn",NA,"Canopy","mn"
"41_1","late","late",NA,NA,NA,NA,"lad_08_sd",NA,"Canopy","sd"
"410_1","late","late",410,2009,1,1,"lad_01_mn",-1.80388686434378,"Understory","mn"
"410_1","late","late",410,2009,1,1,"lad_01_sd",1.11736413064935,"Understory","sd"
"410_1","late","late",410,2009,1,1,"lad_02_mn",-1.99523787029504,"Sub-canopy","mn"
"410_1","late","late",410,2009,1,1,"lad_02_sd",0.776301622468521,"Sub-canopy","sd"
"410_1","late","late",410,2009,1,1,"lad_08_mn",-3.93686611692678,"Canopy","mn"
"410_1","late","late",410,2009,1,1,"lad_08_sd",0.791928822600325,"Canopy","sd"
"411_0","suppressed","suppressed",411,2015,0,0,"lad_01_mn",-3.42131345795129,"Understory","mn"
"411_0","suppressed","suppressed",411,2015,0,0,"lad_01_sd",1.2507322594814,"Understory","sd"
"411_0","suppressed","suppressed",411,2015,0,0,"lad_02_mn",-2.69579768078644,"Sub-canopy","mn"
"411_0","suppressed","suppressed",411,2015,0,0,"lad_02_sd",0.760450822157162,"Sub-canopy","sd"
"411_0","suppressed","suppressed",411,2015,0,0,"lad_08_mn",-3.7044340824485,"Canopy","mn"
"411_0","suppressed","suppressed",411,2015,0,0,"lad_08_sd",0.548131481062423,"Canopy","sd"
"411_1","late","late-early",411,2009,1,1,"lad_01_mn",-1.83137925524748,"Understory","mn"
"411_1","late","late-early",411,2009,1,1,"lad_01_sd",1.26589015864896,"Understory","sd"
"411_1","late","late-early",411,2009,1,1,"lad_02_mn",-2.54070412173348,"Sub-canopy","mn"
"411_1","late","late-early",411,2009,1,1,"lad_02_sd",0.827808679170888,"Sub-canopy","sd"
"411_1","late","late-early",411,2009,1,1,"lad_08_mn",-4.20195423220411,"Canopy","mn"
"411_1","late","late-early",411,2009,1,1,"lad_08_sd",0.944796012519927,"Canopy","sd"
"412_0","suppressed","suppressed",412,2015,0,0,"lad_01_mn",-3.23054468373223,"Understory","mn"
"412_0","suppressed","suppressed",412,2015,0,0,"lad_01_sd",1.8675342723415,"Understory","sd"
"412_0","suppressed","suppressed",412,2015,0,0,"lad_02_mn",-3.54610416369877,"Sub-canopy","mn"
"412_0","suppressed","suppressed",412,2015,0,0,"lad_02_sd",1.65106385605139,"Sub-canopy","sd"
"412_0","suppressed","suppressed",412,2015,0,0,"lad_08_mn",-4.9700577644552,"Canopy","mn"
"412_0","suppressed","suppressed",412,2015,0,0,"lad_08_sd",1.30463003447776,"Canopy","sd"
"412_1","late","late",412,2009,1,1,"lad_01_mn",-1.75051924275565,"Understory","mn"
"412_1","late","late",412,2009,1,1,"lad_01_sd",1.27161460333564,"Understory","sd"
"412_1","late","late",412,2009,1,1,"lad_02_mn",-2.74666295323596,"Sub-canopy","mn"
"412_1","late","late",412,2009,1,1,"lad_02_sd",0.963230154874588,"Sub-canopy","sd"
"412_1","late","late",412,2009,1,1,"lad_08_mn",-4.87475531125155,"Canopy","mn"
"412_1","late","late",412,2009,1,1,"lad_08_sd",1.13568211413361,"Canopy","sd"
"413_0","suppressed","suppressed",413,2015,0,0,"lad_01_mn",-3.69004860910218,"Understory","mn"
"413_0","suppressed","suppressed",413,2015,0,0,"lad_01_sd",1.30739982687572,"Understory","sd"
"413_0","suppressed","suppressed",413,2015,0,0,"lad_02_mn",-2.98597803561858,"Sub-canopy","mn"
"413_0","suppressed","suppressed",413,2015,0,0,"lad_02_sd",0.787762824484538,"Sub-canopy","sd"
"413_0","suppressed","suppressed",413,2015,0,0,"lad_08_mn",-3.60086643560929,"Canopy","mn"
"413_0","suppressed","suppressed",413,2015,0,0,"lad_08_sd",0.663514545323678,"Canopy","sd"
"413_1","late","late",413,2009,1,1,"lad_01_mn",-1.95453377971469,"Understory","mn"
"413_1","late","late",413,2009,1,1,"lad_01_sd",1.85118553810182,"Understory","sd"
"413_1","late","late",413,2009,1,1,"lad_02_mn",-3.6034593188369,"Sub-canopy","mn"
"413_1","late","late",413,2009,1,1,"lad_02_sd",1.48144535592952,"Sub-canopy","sd"
"413_1","late","late",413,2009,1,1,"lad_08_mn",-4.98235830352671,"Canopy","mn"
"413_1","late","late",413,2009,1,1,"lad_08_sd",1.28087774344807,"Canopy","sd"
"414_0","suppressed","suppressed",414,2015,0,0,"lad_01_mn",-4.19096567585525,"Understory","mn"
"414_0","suppressed","suppressed",414,2015,0,0,"lad_01_sd",1.08601708556212,"Understory","sd"
"414_0","suppressed","suppressed",414,2015,0,0,"lad_02_mn",-3.33030957530173,"Sub-canopy","mn"
"414_0","suppressed","suppressed",414,2015,0,0,"lad_02_sd",0.650776557681224,"Sub-canopy","sd"
"414_0","suppressed","suppressed",414,2015,0,0,"lad_08_mn",-3.47204777859639,"Canopy","mn"
"414_0","suppressed","suppressed",414,2015,0,0,"lad_08_sd",0.288432859692352,"Canopy","sd"
"414_1","early","early-mid",414,2009,1,1,"lad_01_mn",-1.11003150596302,"Understory","mn"
"414_1","early","early-mid",414,2009,1,1,"lad_01_sd",0.8025815442557,"Understory","sd"
"414_1","early","early-mid",414,2009,1,1,"lad_02_mn",-2.31997432536473,"Sub-canopy","mn"
"414_1","early","early-mid",414,2009,1,1,"lad_02_sd",0.63457307575072,"Sub-canopy","sd"
"414_1","early","early-mid",414,2009,1,1,"lad_08_mn",-4.99707581420968,"Canopy","mn"
"414_1","early","early-mid",414,2009,1,1,"lad_08_sd",1.02188361754552,"Canopy","sd"
"415_0","suppressed","suppressed",415,2015,0,0,"lad_01_mn",-3.31963150034824,"Understory","mn"
"415_0","suppressed","suppressed",415,2015,0,0,"lad_01_sd",1.17250817001443,"Understory","sd"
"415_0","suppressed","suppressed",415,2015,0,0,"lad_02_mn",-2.87637754473832,"Sub-canopy","mn"
"415_0","suppressed","suppressed",415,2015,0,0,"lad_02_sd",0.893275578209788,"Sub-canopy","sd"
"415_0","suppressed","suppressed",415,2015,0,0,"lad_08_mn",-4.34014151451987,"Canopy","mn"
"415_0","suppressed","suppressed",415,2015,0,0,"lad_08_sd",1.02290992231802,"Canopy","sd"
"415_1","late","late",415,2009,1,1,"lad_01_mn",-0.93318302372515,"Understory","mn"
"415_1","late","late",415,2009,1,1,"lad_01_sd",0.986149167115975,"Understory","sd"
"415_1","late","late",415,2009,1,1,"lad_02_mn",-2.4375993759803,"Sub-canopy","mn"
"415_1","late","late",415,2009,1,1,"lad_02_sd",0.653922401039971,"Sub-canopy","sd"
"415_1","late","late",415,2009,1,1,"lad_08_mn",-4.6166529035429,"Canopy","mn"
"415_1","late","late",415,2009,1,1,"lad_08_sd",1.07772814270257,"Canopy","sd"
"416_0","suppressed","suppressed",416,2015,0,0,"lad_01_mn",-3.42823962195886,"Understory","mn"
"416_0","suppressed","suppressed",416,2015,0,0,"lad_01_sd",1.5092377378163,"Understory","sd"
"416_0","suppressed","suppressed",416,2015,0,0,"lad_02_mn",-3.49686389069635,"Sub-canopy","mn"
"416_0","suppressed","suppressed",416,2015,0,0,"lad_02_sd",1.23450121157099,"Sub-canopy","sd"
"416_0","suppressed","suppressed",416,2015,0,0,"lad_08_mn",-3.95900839425836,"Canopy","mn"
"416_0","suppressed","suppressed",416,2015,0,0,"lad_08_sd",1.01791682466224,"Canopy","sd"
"416_1","late","late",416,2015,1,2,"lad_01_mn",-3.19242451159623,"Understory","mn"
"416_1","late","late",416,2015,1,2,"lad_01_sd",1.40591849707139,"Understory","sd"
"416_1","late","late",416,2015,1,2,"lad_02_mn",-4.7858161603525,"Sub-canopy","mn"
"416_1","late","late",416,2015,1,2,"lad_02_sd",1.20141502582052,"Sub-canopy","sd"
"416_1","late","late",416,2015,1,2,"lad_08_mn",-5.33821744061907,"Canopy","mn"
"416_1","late","late",416,2015,1,2,"lad_08_sd",1.26724613762649,"Canopy","sd"
"416_1","late","late",416,2009,1,1,"lad_01_mn",-2.70490123261131,"Understory","mn"
"416_1","late","late",416,2009,1,1,"lad_01_sd",1.57384766247489,"Understory","sd"
"416_1","late","late",416,2009,1,1,"lad_02_mn",-3.70209373034781,"Sub-canopy","mn"
"416_1","late","late",416,2009,1,1,"lad_02_sd",1.08239365158311,"Sub-canopy","sd"
"416_1","late","late",416,2009,1,1,"lad_08_mn",-4.63027848329027,"Canopy","mn"
"416_1","late","late",416,2009,1,1,"lad_08_sd",1.20141058544942,"Canopy","sd"
"417_0","suppressed","suppressed",417,2015,0,0,"lad_01_mn",-4.02431870354843,"Understory","mn"
"417_0","suppressed","suppressed",417,2015,0,0,"lad_01_sd",1.50585607599955,"Understory","sd"
"417_0","suppressed","suppressed",417,2015,0,0,"lad_02_mn",-3.46197093934253,"Sub-canopy","mn"
"417_0","suppressed","suppressed",417,2015,0,0,"lad_02_sd",1.07846709925473,"Sub-canopy","sd"
"417_0","suppressed","suppressed",417,2015,0,0,"lad_08_mn",-3.59274410452117,"Canopy","mn"
"417_0","suppressed","suppressed",417,2015,0,0,"lad_08_sd",0.549047817442256,"Canopy","sd"
"417_1","late","late",417,2015,1,2,"lad_01_mn",-2.30147014538343,"Understory","mn"
"417_1","late","late",417,2015,1,2,"lad_01_sd",1.34357371134783,"Understory","sd"
"417_1","late","late",417,2015,1,2,"lad_02_mn",-3.62641709924572,"Sub-canopy","mn"
"417_1","late","late",417,2015,1,2,"lad_02_sd",1.14522281120126,"Sub-canopy","sd"
"417_1","late","late",417,2015,1,2,"lad_08_mn",-4.80308435848392,"Canopy","mn"
"417_1","late","late",417,2015,1,2,"lad_08_sd",1.16832943360675,"Canopy","sd"
"417_1","late","late",417,2009,1,1,"lad_01_mn",-1.77359634183659,"Understory","mn"
"417_1","late","late",417,2009,1,1,"lad_01_sd",1.3264421119069,"Understory","sd"
"417_1","late","late",417,2009,1,1,"lad_02_mn",-2.76806893544065,"Sub-canopy","mn"
"417_1","late","late",417,2009,1,1,"lad_02_sd",1.10302532117139,"Sub-canopy","sd"
"417_1","late","late",417,2009,1,1,"lad_08_mn",-4.49745416239588,"Canopy","mn"
"417_1","late","late",417,2009,1,1,"lad_08_sd",1.13534485638754,"Canopy","sd"
"418_0","suppressed","suppressed",418,2015,0,0,"lad_01_mn",-2.01428614750099,"Understory","mn"
"418_0","suppressed","suppressed",418,2015,0,0,"lad_01_sd",1.13594807032445,"Understory","sd"
"418_0","suppressed","suppressed",418,2015,0,0,"lad_02_mn",-2.42970549339146,"Sub-canopy","mn"
"418_0","suppressed","suppressed",418,2015,0,0,"lad_02_sd",0.665153027766482,"Sub-canopy","sd"
"418_0","suppressed","suppressed",418,2015,0,0,"lad_08_mn",-4.24216063560765,"Canopy","mn"
"418_0","suppressed","suppressed",418,2015,0,0,"lad_08_sd",0.797062639490677,"Canopy","sd"
"418_1","late","late-early",418,2009,1,1,"lad_01_mn",-2.09329921458457,"Understory","mn"
"418_1","late","late-early",418,2009,1,1,"lad_01_sd",1.43655742341056,"Understory","sd"
"418_1","late","late-early",418,2009,1,1,"lad_02_mn",-3.35572340763195,"Sub-canopy","mn"
"418_1","late","late-early",418,2009,1,1,"lad_02_sd",0.882867370613083,"Sub-canopy","sd"
"418_1","late","late-early",418,2009,1,1,"lad_08_mn",-4.89868738327045,"Canopy","mn"
"418_1","late","late-early",418,2009,1,1,"lad_08_sd",1.0511950826721,"Canopy","sd"
"418_1","late","late-early",418,2015,1,2,"lad_01_mn",-2.79311479846355,"Understory","mn"
"418_1","late","late-early",418,2015,1,2,"lad_01_sd",1.67508775468529,"Understory","sd"
"418_1","late","late-early",418,2015,1,2,"lad_02_mn",-4.43412234238435,"Sub-canopy","mn"
"418_1","late","late-early",418,2015,1,2,"lad_02_sd",1.13751433460429,"Sub-canopy","sd"
"418_1","late","late-early",418,2015,1,2,"lad_08_mn",-5.65506401565523,"Canopy","mn"
"418_1","late","late-early",418,2015,1,2,"lad_08_sd",1.04885519826146,"Canopy","sd"
"419_0","suppressed","suppressed",419,2015,0,0,"lad_01_mn",-2.40248759417889,"Understory","mn"
"419_0","suppressed","suppressed",419,2015,0,0,"lad_01_sd",1.2219019949312,"Understory","sd"
"419_0","suppressed","suppressed",419,2015,0,0,"lad_02_mn",-2.67921078983845,"Sub-canopy","mn"
"419_0","suppressed","suppressed",419,2015,0,0,"lad_02_sd",1.40120742253514,"Sub-canopy","sd"
"419_0","suppressed","suppressed",419,2015,0,0,"lad_08_mn",-5.45792596961349,"Canopy","mn"
"419_0","suppressed","suppressed",419,2015,0,0,"lad_08_sd",1.10647900144696,"Canopy","sd"
"419_1","late","late-early",419,2009,1,1,"lad_01_mn",-1.88263593267637,"Understory","mn"
"419_1","late","late-early",419,2009,1,1,"lad_01_sd",1.19910096593901,"Understory","sd"
"419_1","late","late-early",419,2009,1,1,"lad_02_mn",-4.24134213997842,"Sub-canopy","mn"
"419_1","late","late-early",419,2009,1,1,"lad_02_sd",0.768776537374638,"Sub-canopy","sd"
"419_1","late","late-early",419,2009,1,1,"lad_08_mn",-5.84153592251077,"Canopy","mn"
"419_1","late","late-early",419,2009,1,1,"lad_08_sd",0.923285339013352,"Canopy","sd"
"419_1","late","late-early",419,2015,1,2,"lad_01_mn",-2.9325632827481,"Understory","mn"
"419_1","late","late-early",419,2015,1,2,"lad_01_sd",1.57067072094407,"Understory","sd"
"419_1","late","late-early",419,2015,1,2,"lad_02_mn",-5.87816018275354,"Sub-canopy","mn"
"419_1","late","late-early",419,2015,1,2,"lad_02_sd",0.994196958117097,"Sub-canopy","sd"
